Global Category Tree Look - Up,,,,,
,,,,,
Division,Loadsheet/Department,Main Category,Lowest Category,Minimum Required Images,Required Compliance Certificate,Division_ZH,Department_ZH,Main_ZH,Lowest_ZH
Home,Small Appliances,Household Appliances (17335),Washing & Drying->Portable Dryers (21839),1,,家居,小型家电,家用电器,便携式干衣机
Home,Small Appliances,Household Appliances (17335),Washing & Drying->Steam Presses (17365),1,,家居,小型家电,家用电器,蒸汽熨压机
Home,Small Appliances,Household Appliances (17335),Washing & Drying->Steam Stations (30585),1,,家居,小型家电,家用电器,蒸汽熨烫机
Home,Small Appliances,Household Appliances (17335),Washing & Drying->Tumble Dryers->Condenser (30912),5,,家居,小型家电,家用电器,冷凝式干衣机
Home,Small Appliances,Household Appliances (17335),Washing & Drying->Tumble Dryers->Heat Pump (30913),5,,家居,小型家电,家用电器,热泵式干衣机
Home,Small Appliances,Household Appliances (17335),Washing & Drying->Tumble Dryers->Vented (30911),5,,家居,小型家电,家用电器,排风式干衣机
Home,Small Appliances,Household Appliances (17335),Washing & Drying->Washing Machines->Twin Tubs (30914),1,,家居,小型家电,家用电器,双桶洗衣机
Home,Small Appliances,Kitchen Appliances (17658),Air Fryers (23032),5,NRCS Certificate,家居,小型家电,厨房电器,空气炸锅
Home,Small Appliances,Kitchen Appliances (17658),Beverage Makers (17717),5,,家居,小型家电,厨房电器,饮品机
Home,Small Appliances,Kitchen Appliances (17658),Biltong Makers (17685),5,,家居,小型家电,厨房电器,肉干机
Home,Small Appliances,Kitchen Appliances (17658),Choppers & Slicers (22255),5,,家居,小型家电,厨房电器,切碎机及切片器
Home,Small Appliances,Kitchen Appliances (17658),Coffee Grinders (30830),1,,家居,小型家电,厨房电器,咖啡研磨机
Home,Small Appliances,Kitchen Appliances (17658),Cooking Appliance Accessories (23225),5,,家居,小型家电,厨房电器,烹饪电器配件
Home,Small Appliances,Kitchen Appliances (17658),Deep Fryers (17671),5,,家居,小型家电,厨房电器,电炸锅
Home,Small Appliances,Kitchen Appliances (17658),Electric Can Openers (31041),1,,家居,小型家电,厨房电器,电动开罐器
Home,Small Appliances,Kitchen Appliances (17658),Electric Skillets & Woks (17676),5,,家居,小型家电,厨房电器,电煎锅和电炒锅
Home,Small Appliances,Kitchen Appliances (17658),Electrical Fondue Pots (17677),5,,家居,小型家电,厨房电器,电Fondue锅
Home,Small Appliances,Kitchen Appliances (17658),Food Cookers & Steamers->Food Steamers (17680),5,,家居,小型家电,厨房电器,食物蒸锅
Home,Small Appliances,Kitchen Appliances (17658),Food Cookers & Steamers->Slow Cookers (17682),5,,家居,小型家电,厨房电器,慢炖锅
Home,Small Appliances,Kitchen Appliances (17658),Food Grinders & Mills (17686),5,,家居,小型家电,厨房电器,食物研磨机及磨粉机
Home,Small Appliances,Kitchen Appliances (17658),Food Mixers & Blenders->Jug Blenders (20005),5,,家居,小型家电,厨房电器,立式搅拌机
Home,Small Appliances,Kitchen Appliances (17658),Food Mixers & Blenders->Smoothie Maker (20007),5,,家居,小型家电,厨房电器,冰沙机
Home,Small Appliances,Kitchen Appliances (17658),Food Mixers & Blenders->Stick Blenders (20006),5,,家居,小型家电,厨房电器,手持搅拌棒
Home,Small Appliances,Kitchen Appliances (17658),Food Processors & Mixers->Food Processors (20009),5,,家居,小型家电,厨房电器,食物处理机
Home,Small Appliances,Kitchen Appliances (17658),Food Processors & Mixers->Hand Mixers (20010),5,,家居,小型家电,厨房电器,手持搅拌器
Home,Small Appliances,Kitchen Appliances (17658),Food Processors & Mixers->Stand Mixers (20011),5,,家居,小型家电,厨房电器,台式搅拌机
Home,Small Appliances,Kitchen Appliances (17658),Food Warmers (17689),5,,家居,小型家电,厨房电器,食物保温设备
Home,Small Appliances,Kitchen Appliances (17658),Fridges & Freezers->Beverage Refrigerator (30587),5,,家居,小型家电,厨房电器,饮料冰箱
Home,Small Appliances,Kitchen Appliances (17658),Fridges & Freezers->Bottom Freezer Fridge (30908),1,,家居,小型家电,厨房电器,冰箱及冷柜->下置冷冻室冰箱
Home,Small Appliances,Kitchen Appliances (17658),Fridges & Freezers->Top Freezer Fridge (30909),1,,家居,小型家电,厨房电器,冰箱及冷柜->上置冷冻室冰箱
Home,Small Appliances,Kitchen Appliances (17658),Fridges & Freezers->Upright Freezer (30907),1,,家居,小型家电,厨房电器,冰箱及冷柜->立式冷柜
Home,Small Appliances,Kitchen Appliances (17658),Fridges & Freezers->Upright Fridges (30910),1,,家居,小型家电,厨房电器,冰箱及冷柜->立式冰箱
Home,Small Appliances,Kitchen Appliances (17658),Health Grills (21859),5,,家居,小型家电,厨房电器,健康电烤炉
Home,Small Appliances,Kitchen Appliances (17658),Hot Drink Machines->Coffee Machines (17663),5,,家居,小型家电,厨房电器,咖啡机
Home,Small Appliances,Kitchen Appliances (17658),Hot Plates (30663),5,,家居,小型家电,厨房电器,电热板
Home,Small Appliances,Kitchen Appliances (17658),Ice Makers (17702),5,,家居,小型家电,厨房电器,制冰机
Home,Small Appliances,Kitchen Appliances (17658),Juicers (17703),5,,家居,小型家电,厨房电器,榨汁机
Home,Small Appliances,Kitchen Appliances (17658),Kettles (17675),5,,家居,小型家电,厨房电器,电水壶
Home,Small Appliances,Kitchen Appliances (17658),Manual Coffee Grinders (30959),1,,家居,小型家电,厨房电器,手动咖啡研磨机
Home,Small Appliances,Kitchen Appliances (17658),Milk Frothers (17706),5,,家居,小型家电,厨房电器,奶泡机
Home,Small Appliances,Kitchen Appliances (17658),Milk Steamers (30584),5,,家居,小型家电,厨房电器,蒸奶器
Home,Small Appliances,Kitchen Appliances (17658),Non-electrical Fondues (30960),1,,家居,小型家电,厨房电器,非电Fondue锅
Home,Small Appliances,Kitchen Appliances (17658),Oven & Hob Sets (30583),5,,家居,小型家电,厨房电器,烤箱炉灶套装
Home,Small Appliances,Kitchen Appliances (17658),Toasters & Grills->Sandwich Makers (17727),5,,家居,小型家电,厨房电器,三明治机
Home,Small Appliances,Kitchen Appliances (17658),Toasters & Grills->Toasters (17728),5,,家居,小型家电,厨房电器,烤面包机
Home,Small Appliances,Kitchen Appliances (17658),Toasters & Grills->Waffle & Donut Makers (17730),5,,家居,小型家电,厨房电器,华夫饼及甜甜圈机
Home,Small Appliances,Kitchen Appliances (17658),Vacuum Sealers (17732),5,,家居,小型家电,厨房电器,真空封口机
Home,Small Appliances,Kitchen Appliances (17658),Water Coolers (17733),5,,家居,小型家电,厨房电器,饮水机
Home,Small Appliances,Pressure Cookers & Multi-Cookers (17546),Pressure Cookers & Multi-Cookers (17546),5,,家居,小型家电,压力锅与多功能锅,高压锅及多功能锅
Home,Small Appliances,Small Household Appliance Replacement Parts (30947),Small Household Appliance Replacement Parts (30947),1,,家居,小型家电,小型家用电器替换零件,家用小电器替换配件
Home,Small Appliances,Small Kitchen Appliance Replacement Parts (30941),Small Kitchen Appliance Replacement Parts (30941),1,,家居,小型家电,小型厨房电器替换零件,厨房小家电替换配件
Home,Small Appliances,Textile Craft Machines (14653),Sewing Machines (14657),3,,家居,小型家电,纺织工艺机器,缝纫机
Media,Books,Books BISAC (23551),ANT000000 - Antiques & Collectibles - General (23555),1,,媒体,书籍,图书BISAC,古董与收藏品 - 综合
Media,Books,Books BISAC (23551),ANT001000 - Antiques & Collectibles - Americana (23554),1,,媒体,书籍,图书BISAC,古董与收藏品 - 美国风物
Media,Books,Books BISAC (23551),ANT002000 - Antiques & Collectibles - Art (23556),1,,媒体,书籍,图书BISAC,古董与收藏品 - 艺术品
Media,Books,Books BISAC (23551),ANT003000 - Antiques & Collectibles - Autographs (23557),1,,媒体,书籍,图书BISAC,古董与收藏品 - 亲笔签名
Media,Books,Books BISAC (23551),ANT005000 - Antiques & Collectibles - Books (23558),1,,媒体,书籍,图书BISAC,古董与收藏品 - 图书
Media,Books,Books BISAC (23551),ANT006000 - Antiques & Collectibles - Bottles (23559),1,,媒体,书籍,图书BISAC,古董与收藏品 - 瓶罐
Media,Books,Books BISAC (23551),ANT007000 - Antiques & Collectibles - Buttons & Pins (23560),1,,媒体,书籍,图书BISAC,古董与收藏品 - 纽扣与徽章
Media,Books,Books BISAC (23551),ANT008000 - Antiques & Collectibles - Care & Restoration (23561),1,,媒体,书籍,图书BISAC,古董与收藏品 - 养护与修复
Media,Books,Books BISAC (23551),ANT009000 - Antiques & Collectibles - Transportation (23562),1,,媒体,书籍,图书BISAC,古董与收藏品 - 交通
Media,Books,Books BISAC (23551),ANT010000 - Antiques & Collectibles - Clocks & Watches (23563),1,,媒体,书籍,图书BISAC,古董与收藏品 - 钟表
Media,Books,Books BISAC (23551),"ANT011000 - Antiques & Collectibles - Coins, Currency & Medals (23564)",1,,媒体,书籍,图书BISAC,古董与收藏品 - 钱币、纸币与勋章
Media,Books,Books BISAC (23551),ANT012000 - Antiques & Collectibles - Comics (23565),1,,媒体,书籍,图书BISAC,古董与收藏品 - 漫画
Media,Books,Books BISAC (23551),ANT015000 - Antiques & Collectibles - Dolls (23566),1,,媒体,书籍,图书BISAC,古董与收藏品 - 玩偶
Media,Books,Books BISAC (23551),ANT016000 - Antiques & Collectibles - Firearms & Weapons (23567),1,,媒体,书籍,图书BISAC,古董与收藏品 - 枪械与武器
Media,Books,Books BISAC (23551),ANT017000 - Antiques & Collectibles - Furniture (23568),1,,媒体,书籍,图书BISAC,古董与收藏品 - 家具
Media,Books,Books BISAC (23551),ANT018000 - Antiques & Collectibles - Glass & Glassware (23569),1,,媒体,书籍,图书BISAC,古董与收藏品 - 玻璃与玻璃器皿
Media,Books,Books BISAC (23551),ANT021000 - Antiques & Collectibles - Jewelry (23570),1,,媒体,书籍,图书BISAC,古董与收藏品 - 首饰
Media,Books,Books BISAC (23551),ANT022000 - Antiques & Collectibles - Kitchenware (23571),1,,媒体,书籍,图书BISAC,古董与收藏品 - 厨具
Media,Books,Books BISAC (23551),ANT023000 - Antiques & Collectibles - Magazines & Newspapers (23572),1,,媒体,书籍,图书BISAC,古董与收藏品 - 杂志与报纸
Media,Books,Books BISAC (23551),ANT024000 - Antiques & Collectibles - Military (23573),1,,媒体,书籍,图书BISAC,古董与收藏品 - 军事
Media,Books,Books BISAC (23551),ANT025000 - Antiques & Collectibles - Performing Arts (23574),1,,媒体,书籍,图书BISAC,古董与收藏品 - 表演艺术
Media,Books,Books BISAC (23551),ANT029000 - Antiques & Collectibles - Paper Ephemera (23575),1,,媒体,书籍,图书BISAC,古董与收藏品 - 纸质收藏品
Media,Books,Books BISAC (23551),ANT031000 - Antiques & Collectibles - Political (23576),1,,媒体,书籍,图书BISAC,古董与收藏品 - 政治
Media,Books,Books BISAC (23551),ANT032000 - Antiques & Collectibles - Porcelain & China (23577),1,,媒体,书籍,图书BISAC,古董与收藏品 - 瓷器
Media,Books,Books BISAC (23551),ANT033000 - Antiques & Collectibles - Postcards (23578),1,,媒体,书籍,图书BISAC,古董与收藏品 - 明信片
Media,Books,Books BISAC (23551),ANT034000 - Antiques & Collectibles - Posters (23579),1,,媒体,书籍,图书BISAC,古董与收藏品 - 海报
Media,Books,Books BISAC (23551),ANT035000 - Antiques & Collectibles - Pottery & Ceramics (23580),1,,媒体,书籍,图书BISAC,古董与收藏品 - 陶器与陶瓷
Media,Books,Books BISAC (23551),ANT036000 - Antiques & Collectibles - Radios & Televisions  (23581),1,,媒体,书籍,图书BISAC,古董与收藏品 - 收音机与电视机
Media,Books,Books BISAC (23551),ANT037000 - Antiques & Collectibles - Records (23582),1,,媒体,书籍,图书BISAC,古董与收藏品 - 唱片
Media,Books,Books BISAC (23551),ANT038000 - Antiques & Collectibles - Reference (23583),1,,媒体,书籍,图书BISAC,古董与收藏品 - 参考书
Media,Books,Books BISAC (23551),ANT040000 - Antiques & Collectibles - Rugs (23584),1,,媒体,书籍,图书BISAC,古董与收藏品 - 地毯
Media,Books,Books BISAC (23551),"ANT041000 - Antiques & Collectibles - Silver, Gold & Other Metals (23585)",1,,媒体,书籍,图书BISAC,古董与收藏品 - 银、金及其他金属
Media,Books,Books BISAC (23551),ANT042000 - Antiques & Collectibles - Sports Cards - General (23586),1,,媒体,书籍,图书BISAC,古董及收藏品-体育卡片-综合
Media,Books,Books BISAC (23551),ANT042010 - Antiques & Collectibles - Sports Cards - Baseball (23587),1,,媒体,书籍,图书BISAC,古董及收藏品-体育卡片-棒球
Media,Books,Books BISAC (23551),ANT043000 - Antiques & Collectibles - Sports  (23588),1,,媒体,书籍,图书BISAC,古董及收藏品-体育类
Media,Books,Books BISAC (23551),ANT044000 - Antiques & Collectibles - Stamps (23589),1,,媒体,书籍,图书BISAC,古董及收藏品-邮票
Media,Books,Books BISAC (23551),ANT045000 - Antiques & Collectibles - Teddy Bears & Stuffed Animals (23590),1,,媒体,书籍,图书BISAC,古董及收藏品-泰迪熊及毛绒玩具
Media,Books,Books BISAC (23551),ANT047000 - Antiques & Collectibles - Textiles & Costume (23591),1,,媒体,书籍,图书BISAC,古董及收藏品-纺织品及服饰
Media,Books,Books BISAC (23551),ANT050000 - Antiques & Collectibles - Toys (23592),1,,媒体,书籍,图书BISAC,古董及收藏品-玩具
Media,Books,Books BISAC (23551),ANT051000 - Antiques & Collectibles - Wine (23593),1,,媒体,书籍,图书BISAC,古董及收藏品-葡萄酒
Media,Books,Books BISAC (23551),ANT052000 - Antiques & Collectibles - Popular Culture (23594),1,,媒体,书籍,图书BISAC,古董及收藏品-流行文化
Media,Books,Books BISAC (23551),ANT053000 - Antiques & Collectibles - Figurines (23595),1,,媒体,书籍,图书BISAC,古董及收藏品-摆件
Media,Books,Books BISAC (23551),ANT054000 - Antiques & Collectibles - Canadiana (23596),1,,媒体,书籍,图书BISAC,古董及收藏品-加拿大收藏品
Media,Books,Books BISAC (23551),ANT055000 - Antiques & Collectibles - Tobacco-Related (23597),1,,媒体,书籍,图书BISAC,古董及收藏品-烟草相关藏品
Media,Books,Books BISAC (23551),ANT056000 - Antiques & Collectibles - Advertising (23598),1,,媒体,书籍,图书BISAC,古董及收藏品-广告收藏品
Media,Books,Books BISAC (23551),ARC000000 - Architecture - General (23599),1,,媒体,书籍,图书BISAC,建筑-综合
Media,Books,Books BISAC (23551),ARC001000 - Architecture - Criticism (23600),1,,媒体,书籍,图书BISAC,建筑-批评
Media,Books,Books BISAC (23551),ARC002000 - Architecture - Decoration & Ornament (23601),1,,媒体,书籍,图书BISAC,建筑-装饰与细部
Media,Books,Books BISAC (23551),ARC003000 - Architecture - Buildings - Residential (23602),1,,媒体,书籍,图书BISAC,建筑-住宅建筑
Media,Books,Books BISAC (23551),"ARC004000 - Architecture - Design, Drafting, Drawing & Presentation (23603)",1,,媒体,书籍,图书BISAC,建筑-设计、制图、绘图与展示
Media,Books,Books BISAC (23551),ARC005000 - Architecture - History - General (23604),1,,媒体,书籍,图书BISAC,建筑-历史-综合
Media,Books,Books BISAC (23551),ARC005010 - Architecture - History - Prehistoric & Primitive (23605),1,,媒体,书籍,图书BISAC,建筑-历史-史前及原始
Media,Books,Books BISAC (23551),ARC005020 - Architecture - History - Ancient & Classical (23606),1,,媒体,书籍,图书BISAC,建筑-历史-古代及古典
Media,Books,Books BISAC (23551),ARC005030 - Architecture - History - Medieval (23607),1,,媒体,书籍,图书BISAC,建筑-历史-中世纪
